,section_id,s_node,e_node,length
44804,463090552,4584028076,4584028075,3
44805,463295826,4585764484,4585764491,8
44806,463299748,1836427396,4585802282,2
44807,463299749,4585802284,4585802285,2
44808,463299750,4585802286,4585803089,4
44809,463299754,1634899810,529538894,2
44810,463873061,4590793595,4590793592,2
44811,463873062,4590793596,4590793593,2
44812,463873064,4590793597,4590793594,4
44813,463873067,4590793601,4590793598,2
44814,463873069,4590793602,4590793599,2
44815,463873070,4590793603,4590793600,4
44816,463873073,4590793607,4590793604,2
44817,463873075,4590793608,4590793605,2
44818,463873077,4590793609,4590793606,4
44819,463984136,4591742424,4591742446,7
44820,463984901,2476597976,4591748388,12
44821,463985845,4591755235,4591755204,2
44822,463985846,4591755275,4591755236,2
44823,464334571,4594568928,4594568931,4
44824,464467181,2503838215,4595742766,14
44825,464642128,4597286929,4597286935,7
44826,464681123,4597651732,4597651734,6
44827,464681125,4597651733,4597651735,2
44828,464681127,4597651736,4597651737,2
44829,464681128,4597651738,4597651739,2
44830,464681130,4597651740,4597651741,2
44831,464681311,4597653695,4597653696,6
44832,464681312,4597653697,4597653698,2
44833,464681313,4597653699,4597653700,2
44834,464681314,4597653701,4597653702,2
44835,464681315,4597653703,4597653704,2
44836,464738352,4598185194,4598185197,6
44837,464741529,2335145126,1747330219,2
44838,465563891,4605153674,4605155912,31
44839,465563892,4605155890,4605153688,7
44840,465563893,1837724925,6219485802,7
44841,465563894,4605155927,4605155930,4
44842,465563895,4605155916,4605155917,2
44843,465563896,4618050444,606860773,12
44844,465563897,4605155930,4605155936,8
44845,465563898,4605155912,4605155916,6
44846,465563901,4605155936,4605155965,28
44847,465563903,4605155952,4605155971,6
44848,465563904,320654053,6219485805,8
44849,465563905,4605155916,6219485797,5
44850,465563906,4605156019,4605156023,6
44851,466079575,5209750140,4609645695,70
44852,466079578,4609645696,4609645715,34
44853,466271889,4611128341,1497364714,9
44854,466289455,320533176,5752027333,11
44855,466289456,4611240398,4611240410,9
44856,466289457,4611240426,4611240427,2
44857,466289458,4611240432,5752027347,5
44858,466289459,4353390609,4611240438,5
44859,466289460,4611240444,4611240437,7
44860,466289461,4611240438,4611240444,9
44861,466560091,5952006401,4613336244,9
44862,466560092,4613336245,4613336247,8
44863,466560093,4613336248,4613336250,3
44864,466560094,4613336251,1917281377,10
44865,466575676,4613488532,4613488537,6
44866,466575677,4613488538,4613488543,6
44867,466575678,4613488550,4613488554,6
44868,466575679,1670551346,1805993481,11
44869,466575680,4613488555,1670551346,11
44870,466575681,4613488554,2458083541,3
44871,466575682,4613488554,4613488555,2
44872,466629490,1272252115,4613896035,6
44873,466629491,1272252115,1532469560,2
44874,466725542,4614680113,4614680113,36
44875,466725543,4614680147,4614680148,2
44876,466725544,4614680113,4614680149,2
44877,466725545,4614680150,4614680151,2
44878,466839060,4350172720,4976460542,12
44879,466839064,4615646465,4976460543,3
44880,466839065,4615646469,4975043273,14
44881,466839067,4975043274,4975040400,9
44882,466839068,4615646481,4976459018,5
44883,466839069,4975043236,4975040417,20
44884,466839070,4975043274,4975040400,9
44885,466839071,4350172788,4975043255,3
44886,466839072,4615646500,4350172788,2
44887,466839073,4615646501,5752027328,13
44888,466839074,4615646499,4615646501,2
44889,466839075,5752036034,5752036039,7
44890,466839076,4615646510,5752036036,4
44891,466839077,4350172798,4350172797,4
44892,466839079,5752036034,4350172739,4
44893,466839080,4615646510,4350172799,3
44894,466839081,4615646509,4615646516,4
44895,466839082,4615646516,4615646518,5
44896,466839083,4350172745,2115201299,7
44897,466839084,4615646516,4350172745,4
44898,466839085,4350172805,5752036054,4
44899,466839086,4615646525,4615646510,5
44900,466839087,4350172805,4615646525,4
44901,467150288,4618050445,4605155987,2
44902,467150290,4618050446,4618050447,2
44903,467150292,4605155912,4618050448,2
44904,467150294,4605155985,4605155936,2
44905,467150296,4618050450,4618050451,2
44906,467150298,4618050452,4618050453,2
44907,467150299,4618050454,4618050455,2
44908,467150302,4618050457,3773844974,2
44909,467150307,4618050459,4618050463,5
44910,467150310,4618050464,4618050466,3
44911,467150313,322450810,322450875,5
44912,467150315,4618050472,4618050477,6
44913,467150317,4618050478,4618050483,6
44914,467150326,1765174573,1765174578,5
44915,467150329,2101091513,1765174576,14
44916,467150333,4618051640,2099529610,2
44917,467559058,4621663209,4621663212,4
44918,468423315,4629592343,4629592345,3
44919,468423359,2112444115,237536288,6
44920,468464147,1842559241,4629985583,2
44921,468464149,4629985583,4629985584,3
44922,468464150,1842559241,4629985587,5
44923,468464152,4629985588,4629985592,5
44924,468464161,1573977284,4629985617,2
44925,468813245,4632844464,4632844466,3
44926,468813246,4632844465,4632844469,5
44927,468813250,1854656024,4632844483,3
44928,468813255,4632846797,4632846805,12
44929,468813258,4632846829,4632846832,4
44930,468813259,4632846830,4632846834,3
44931,468813260,4632846833,4632846836,3
44932,468813270,4632846880,4632846887,9
44933,468813271,4632846886,4632846888,2
44934,468813285,4632847052,4632847053,2
44935,468813297,4632847100,4632847101,2
44936,468813298,4632847100,4632847102,2
44937,468813311,4632847163,1854656179,4
44938,468813325,4632847350,4632847053,6
44939,468813326,4632847352,4632847355,2
44940,468821715,4632903712,4632903726,15
44941,468822299,4632909156,4632909160,7
44942,468822300,4632909161,4632909166,6
44943,468822301,4632909167,4632909169,3
44944,468830016,4633021426,4633021429,4
44945,468830041,4633021586,4633021588,3
44946,468831036,2433525394,5145661076,6
44947,468870425,2048064126,1195696786,4
44948,468870426,3070066000,4633376879,8
44949,468870454,2126053420,6445636931,7
44950,468870455,4633378779,4633378780,3
44951,468890387,4633459697,4633459700,4
44952,468890413,4633459822,4633459830,10
44953,468890429,4633459936,4633459940,5
44954,469498461,4638020514,4638020515,2
44955,469512090,4638117422,4638117425,4
44956,469512091,4638117426,4638117429,4
44957,469512092,4638117430,4638117432,3
44958,469512093,4638117433,4638117434,2
44959,469512094,4638117435,4638117437,3
44960,469512095,4638117437,4638117426,2
44961,469512096,4638117434,4638117422,2
44962,469518315,4638175952,4638175953,2
44963,469532513,4638321257,4638321258,2
44964,469532515,4638321258,3447121935,3
44965,469618918,4639189407,4639189408,3
44966,470016086,4642670110,4642670106,5
44967,470016087,4642670138,4642670131,8
44968,470016088,4642670142,4642670141,2
44969,470016089,3091497649,4642670142,7
44970,470016090,4642670159,3091500207,6
44971,470016092,4642670671,4642670169,23
44972,470016093,4642670308,4642670291,18
44973,470016094,4642670338,4642670309,31
44974,470016095,5921935706,4642670477,36
44975,470016096,4642670399,4642670400,2
44976,470016097,3091500222,4642670399,2
44977,470016098,4642670403,3091500170,4
44978,470016099,4642670506,4642670415,4
44979,470016100,4642670339,4642670411,99
44980,470016102,4642670542,4642670541,2
44981,470016104,4642670541,4642670533,9
44982,470016105,4642670627,4642670542,86
44983,470016106,4642670629,4642670623,4
44984,470016107,4642670699,4642670508,104
44985,470016110,605446520,4642670737,8
44986,470051643,4642981941,4642981935,7
44987,470051644,4642982089,4642981988,3
44988,470051645,4642982091,4642982090,2
44989,470051646,4642982105,4642982092,4
44990,470051647,4642982100,4642982095,6
44991,470051648,4642982103,3091435175,5
44992,470051649,4642982163,4642982109,56
44993,470051650,4642982189,4642982164,26
44994,470051651,4642982208,4642982190,23
44995,470051652,4642982210,4642982209,2
44996,470051653,4642982214,4642982211,3
44997,470051654,4642982219,4642982212,9
44998,470051655,4642982271,4642982220,4
44999,470051656,598783858,598783864,4
45000,470051657,4642982236,4642982235,2
45001,470051658,4642982244,4642982243,2
45002,470051659,4642982243,4642982242,2
45003,470051660,4642982253,4642982244,10
45004,470051661,4642981932,4642982275,2
45005,470051662,4642982275,598783841,2
45006,470051663,598783841,4642982273,2
45007,470051664,605454035,4642981932,38
45008,470051665,4642982434,4642982277,10
45009,470051666,4642982399,4642982286,14
45010,470051667,4642982416,4642982417,2
45011,470051668,4642982418,4642982424,2
45012,470051669,4642982424,4642982423,2
45013,470051670,4642982423,4642982422,2
45014,470051671,4642982422,4642982399,22
45015,470051672,4642982425,4642982427,2
45016,470051673,4642982444,4642982426,3
45017,470051674,4642982426,4642982425,2
45018,470051675,598783964,4642982444,3
45019,470051676,4642982442,4642982428,3
45020,470051677,4642982432,4642982430,3
45021,470051678,4642982427,4642982433,12
45022,470051679,4642982451,4642982450,3
45023,470051680,4642982460,4642982452,9
45024,470051681,4642982465,4642982461,5
45025,470051682,4642982481,4642982466,7
45026,470051683,4642982491,4642982471,23
45027,470051684,4642982494,4642982492,3
45028,470051685,4642982615,4642982495,123
45029,470051686,598783998,605451892,7
45030,470051687,4642982627,4642982626,2
45031,470051688,4642982626,4642982625,2
45032,470051689,4642982630,4642982627,4
45033,470060221,4643047875,606993740,5
45034,470060222,4643047885,4643047884,2
45035,470060223,4643049891,4643047885,7
45036,470060224,4643047884,4643047876,9
45037,470060230,4643049933,4643049906,2
45038,470060232,4643049921,4643049907,16
45039,470060234,4643049986,4643050070,53
45040,470060242,1888180292,1889809785,17
45041,470060247,4643050028,2888276568,2
45042,470060250,2888276568,2888276597,8
45043,470060252,4643050034,4643050031,4
45044,470060254,4643050038,4643050035,5
45045,470060256,4643050043,4643050039,7
45046,470060258,2888276599,1888490904,2
45047,470060260,4643050053,4643050054,2
45048,470060263,2888276599,4643050053,2
45049,470060265,4643050213,4643050055,60
45050,470062380,4643050203,4643070320,8
45051,470062384,4643071191,4643070332,4
45052,470062385,4643070335,4643050213,4
45053,470062386,4643050215,4643070335,2
45054,470062387,4643070368,4643070365,5
45055,470062388,4643070378,4643071196,12
45056,470062390,4643071196,4643071190,8
45057,470069434,4643138495,4643138504,10
45058,470069435,4643138537,4643138568,31
45059,470069436,4643138504,4643138537,35
45060,470069437,1957892237,4643138812,45
45061,470069438,1957892189,4643138821,10
45062,470069439,1957892306,4643138855,37
45063,470069440,2140999086,1741006164,59
45064,470069441,4643138851,2140999394,13
45065,470069442,2140999348,2140999100,9
45066,470069443,2140999394,2140999086,35
45067,470069444,2140999394,2140999261,14
45068,470069445,4643138894,2140999086,11
45069,470069446,2140998999,2140999100,4
45070,472039045,611032061,4662547433,10
45071,472039046,611033607,611033327,3
45072,472039047,4662547434,4662547443,11
45073,472930372,4671078357,4671078359,3
45074,473644380,4677168474,4677168473,2
45075,473644382,4677168476,4677168475,2
45076,473644384,4605153673,4605153674,2
45077,473644386,4605155965,4605155966,3
45078,473644388,4677168479,4049936348,2
45079,473644389,4677168478,4677168479,2
45080,473718436,4677789524,4677789525,2
45081,473718437,4677789525,4677789527,3
45082,473718728,4677789525,4677792041,2
45083,473718730,4677792041,4677792042,2
45084,473718985,4677792041,2512631181,3
45085,473718986,4677794628,4677789525,3
45086,474285992,4682795091,1652482024,6
45087,474558696,4684850848,4684850849,2
45088,474563700,2303139651,4684883828,7
45089,474563956,410835109,1808532790,3
45090,474564176,1808532790,4684888797,3
45091,474564835,4684891579,4684891580,2
45092,474609322,4685249595,3981186393,3
45093,474609323,4685249599,4685249602,8
45094,474609324,4685249603,4685249602,2
45095,474609325,4685249604,4685249608,5
45096,474609326,4685249609,4685249610,3
45097,474609327,4685249609,4685249615,5
45098,474609328,4563570082,4685249620,7
45099,474614173,2293380495,1420010749,6
45100,474614174,4685287120,1420010748,4
45101,474619582,4685332632,4685332633,5
45102,474619583,605040410,4685332634,2
45103,474619584,4685332635,4685332637,3
45104,474619585,4685332635,4685332638,2
45105,474619586,4685332639,4685332640,2
45106,474619588,4685332641,4685332637,7
45107,474619932,4685336491,4685336492,2
45108,474620677,4685342979,2293380492,2
45109,474620678,4685342980,4685342984,5
45110,474621386,605040438,4685349435,5
45111,474621387,4685349436,2409467923,5
45112,474621388,4685349437,2499512712,4
45113,474638057,4685479389,4685479389,22
45114,474638058,4685477887,4685479465,9
45115,474638059,4685479409,4685477879,4
45116,474638060,4685477883,4685479410,4
45117,474638061,4685479411,4685479430,8
45118,474638063,4685479434,4685479425,5
45119,474638064,4685479506,4685479464,10
45120,474638065,4685479465,4685479466,7
45121,474638066,4685479467,4685479478,19
45122,474638067,4685479496,4685479499,5
45123,474638068,4685479501,4685479504,8
45124,474638069,4685479507,4716690323,6
45125,474638070,4685479516,4685479525,7
45126,474638071,4685479527,4685479528,2
45127,474638072,4685479529,4686542023,6
45128,474638073,4685479531,4685479408,3
45129,474638074,4685479433,4686558141,4
45130,474638075,4686558139,4685479470,4
45131,474638076,4685479430,4685479539,4
45132,474638077,4685479539,4685479542,4
45133,474638078,4685479438,4685479522,3
45134,474638079,4685479544,4685479549,6
45135,474638080,4685479525,4685479551,8
45136,474638081,4685479524,4685479514,3
45137,474638082,4685479506,4685479554,3
45138,474638083,4685479515,4685479457,5
45139,474638085,4685479559,4685479482,2
45140,474638086,4685479455,4685479562,5
45141,474638087,4685479406,4685479564,3
45142,474638088,4685479405,4685479566,3
45143,474638089,4685479476,4685479468,4
45144,474638090,4685479568,4685479570,3
45145,474638091,4685479407,4685479573,5
45146,474640688,4685505004,4685505005,3
45147,474640689,4685505006,4685505007,3
45148,474640690,4685505008,4685505010,3
45149,474640691,4685479390,4685505011,2
45150,474640692,4685505021,4685505021,20
45151,474647743,4685479549,4685479518,5
45152,474753428,4686376550,4686376566,21
45153,474753429,4686376567,4686542014,7
45154,474761700,4686439033,4686439047,26
45155,474761701,4686439041,4686439052,4
45156,474761702,4686439067,4686439067,20
45157,474761703,4686439056,4686439078,8
45158,474761704,4686439061,4686439083,7
45159,474761705,4686439068,4686439088,7
45160,474761706,4686439058,4686439293,7
45161,474761707,4686439044,4686439295,3
45162,474761708,4686439043,4686439314,3
45163,474761709,4686439042,4686439313,3
45164,474761711,4686439046,4686439301,5
45165,474761712,4686439054,4686439307,6
45166,474761713,4686439308,4686439312,5
45167,474761714,4686439070,4686439053,2
45168,474761715,4686439038,4686439055,2
45169,474761716,4686439315,4686439319,5
45170,474761717,4686439320,4686439324,5
45171,474761718,4686439325,4686439034,12
45172,474761719,4686439331,4686439328,3
45173,474761720,4686439332,4686439335,4
45174,474761721,4686439326,4686439036,6
45175,474765464,4686461280,4716750278,3
45176,474765465,4686461400,4686461418,19
45177,474765466,4686461423,4686461427,12
45178,474765467,4686461428,4686461399,11
45179,474765468,4686461423,4686461436,5
45180,474770650,4686497854,4686497859,7
45181,474770652,4686497854,4686497863,7
45182,474770655,4686497881,4686497882,5
45183,474770656,4686498195,4686497886,26
45184,474770658,4686497883,4686498199,4
45185,474770659,4686498206,4686498213,8
45186,474770661,4686498214,4686498219,8
45187,474770662,4686497886,4686498239,31
